商品ｺｰﾄﾞ,商品名,単位,種別,主仕入先ｺｰﾄﾞ,1
S722035D03002,ｺﾝﾄﾞｳｶｶﾞｸ ﾀﾞｰｸﾌﾞﾗｳﾝ:KTAﾀﾞｰｸﾌﾞﾗｳﾝ 200,kg,030,722035,1
S722035D10000,ﾆﾎﾝﾌﾟﾗｽ HTR-40,,100,722035,1
S722035D10100,ﾆﾎﾝﾌﾟﾗｽ HTR-4055,kg,101,722035,1
S722035D10200,ﾆﾎﾝﾌﾟﾗｽ K-5 SDC　ﾎﾜｲﾄ,,102,722035,1
S722035D10300,ﾆﾎﾝﾌﾟﾗｽ KT-1007 黒,,103,722035,1
S722035D10400,ﾆﾎﾝﾌﾟﾗｽ LA2250 SPO-2%,kg,104,722035,1
S722035D10500,ﾆﾎﾝﾌﾟﾗｽ LA2330-KE20%ﾌﾞﾚﾝﾄﾞ,,105,722035,1
S722035D10501,ﾆﾎﾝﾌﾟﾗｽ LA2330 SX-10%,,105,722035,1
S722035D10600,ﾆﾎﾝﾌﾟﾗｽ FS-70%E ｺﾞﾊﾝ#80 (DINP),kg,106,722035,1
S722035D10700,ﾆﾎﾝﾌﾟﾗｽ　PX-90B 透明-1,kg,107,722035,1
S722035D10701,ﾆﾎﾝﾌﾟﾗｽ　PX-90B 透明-1※硬度50度,kg,107,722035,1
S722035D10801,ﾆﾎﾝﾌﾟﾗｽ　PX-70N 透明-1,kg,108,722035,1
S722035D90000,使用ｼﾅｲCLE-1 ﾊﾟｰｼﾞ用ﾍﾟﾚｯﾄ RoHS2対応,kg,900,722035,1
S722035D90100,ﾌﾟﾗｽﾃｸ ﾎﾟﾘﾋﾞﾝﾎｰｽφ16x20 送料/回,式,901,722035,1
S722035D90200,ﾌﾟﾗｽﾃｸ ﾎﾟﾘﾋﾞﾝﾎｰｽφ16x20(50m透明ﾎｰｽ,m,902,722035,1
S722035D90300,T-070F R-1,kg,903,722035,1
S722035D90400,T-070F BK-1,kg,904,722035,1
S722035D90500,T-075G N,kg,905,722035,1
S722035D90501,CRK-4720-570 ｸﾛ,kg,905,722035,1
S722035D90601,EG021B6（9KE553-1）(ﾌﾟﾗｽﾃｸ)(150kg～,kg,906,722035,1
S722035D90602,EG021D0（9KE554-1）(ﾌﾟﾗｽﾃｸ)(190kg～,kg,906,722035,1
S722035I00101,TK-2610 ﾊﾞｲｵﾚｯﾄ,kg,001,722035,1
S722035I00201,ｻｰﾓﾌﾟﾚﾝ B25E,kg,002,722035,1
S722035I00202,ｻｰﾓﾌﾟﾚﾝ B35E,kg,002,722035,1
S722035I00203,ｻｰﾓﾌﾟﾚｰﾝ B45E(ｴﾗｽﾄﾏｰ),kg,002,722035,1
S722035I00204,ｻｰﾓﾌﾟﾚﾝ B55E,kg,002,722035,1
S722035I00205,ｻｰﾓﾌﾟﾚﾝ N40E,kg,002,722035,1
S722076I00101,ﾓﾙﾃﾞｯｸｽ QCM230-NA,ｋｇ,001,722076,1
S722076I00102,ﾓﾙﾃﾞｯｸｽ QS260PZ-NA,ｋｇ,001,722076,1
S722076I00103,ﾓﾙﾃﾞｯｸｽ QS262D-NA,ｋｇ,001,722076,1
S722076I00104,ﾓﾙﾃﾞｯｸｽ S254P-Z,ｋｇ,001,722076,1
S723035D00101,袋(ﾊﾞｯｸﾞﾗﾐﾅｼ) S 100枚入,PC,001,723035,1
S723035D00102,袋(ﾊﾞｯｸﾞﾗﾐﾅｼ) L 100枚入,PC,001,723035,1
S723035D00103,袋(ﾊﾞｯｸﾞﾗﾐﾅｼ) M 100枚入,PC,001,723035,1
S723086B00201,ﾌﾟﾛﾃｸﾄﾃｰﾌﾟ 巾25mm×500m,巻,002,723086,1
S723086I00101,HE6036 B1,ｋｇ,001,723086,1
S723086I00102,HE6036 C1,ｋｇ,001,723086,1
S723086I00103,HE6036 DB1,ｋｇ,001,723086,1
S723086I00104,HE6036 LB1,ｋｇ,001,723086,1
S723116I00101,ﾍﾟﾚｯﾄ (ｼﾞｮｲﾝﾄｻﾈ材・T字ｼﾞｮｲﾅｰ用),ｋｇ,001,723116,1
S723116I00102,粉砕品原料(錫入)　白,ｋｇ,001,723116,1
S723135D00401,KSA110LT 60x520m 門真,,004,723135,1
S723135D00502,無地紙管 76.5x4x15,,005,723135,1
S723135D00601,EK100KB 60×520M ﾘﾝﾃｯｸ剥離紙（黄）,,006,723135,1
S723135D00701,PET75X1-VOU 220X220mm（500枚）,枚,007,723135,1
S723135D00702,PET75X1-VOU 350X350mm（280枚）,枚,007,723135,1
S723135D00801,Y-4180-04 12X33M,巻,008,723135,1
S723135D00901,PET50X1-CBD-TMO 20mm×500m（104R）,R,009,723135,1
S723135D00902,PET50X1-CBD-TMO 20mm×500m（208R）,R,009,723135,1
S723135D00903,PET50X1-CBD-TMO 20mm×500m（312R）,R,009,723135,1
S723135D01001,ｻﾝﾄｯｸｽRS72#70 12mmx250m ｽﾘｯﾄ加工費,R,010,723135,1
S723135D01102,HDﾎﾟﾘｾﾊﾟ0.03T　18㎜×16巻,,011,723135,1
S723135D01103,HDﾎﾟﾘｾﾊﾟ0.03T　21mmｽﾘｯﾄ加工一式,,011,723135,1
S723135D01201,寺岡No.761 4mm×50m（6巻～）,巻,012,723135,1
S723135D01301,DIC815ECO-A 4mm×50m（6巻～）,巻,013,723135,1
S723135D01401,#7641（ﾃﾗｵｶ）幅4㎜×50m（20巻）,巻,014,723135,1
S723136D00101,ｻﾝﾄｯｸｽRW82#70 15x250m,R,001,723116,1
S723136D00102,ｻﾝﾄｯｸｽRW82#70 15X180M,R,001,723116,1
S723136D00103,ｻﾝﾄｯｸｽRW82#70 15X70M,R,001,723116,1
S723136D00201,ｻﾝﾄｯｸｽRS82#70 12x250m,R,002,723116,1
S723136D00301,ﾙﾐﾗｰS10(PETﾌｨﾙﾑ50μ)幅175×100×5R,R,003,723116,1
S723136D00302,ﾙﾐﾗｰS10(PETﾌｨﾙﾑ50μ)幅160×100×6R,R,003,723116,1
S723136D00303,ﾙﾐﾗｰS10(PETﾌｨﾙﾑ50μ)幅130×100×7R,R,003,723116,1
S723136D00304,ﾙﾐﾗｰS10(PETﾌｨﾙﾑ38μ)幅140×200×7R,R,003,723116,1
S723136D00305,ﾙﾐﾗｰS10(PETﾌｨﾙﾑ38μ)幅140×500×7R,R,003,723116,1
S723145B00101,WF070 18mm*50m/巻（52巻/cs）,,003,723145,1
S723145B00102,WF070 13mm*50m/巻（76巻/cs）,巻,001,723145,1
S723145B00103,WF070 8mm*50m/巻（124巻/cs）,巻,001,723145,1
S723145B00104,WF070 8mm×200m巻 30巻入 ﾛｯﾄ:120巻,,001,723145,1
S723145B00201,WF722 8mm×30m巻　ﾛｯﾄ:62巻※単価確認,cs,002,723145,1
S723145B00202,WF722 8mm×30m巻　ﾛｯﾄ:310巻,,002,723145,1
S723145B00203,WF722 8mm×30m巻　ﾛｯﾄ:620巻※単価確,,002,723145,1
S723145D00101,WF070 8mm*50m/巻（124巻/cs）,,001,723145,1
S723145D00102,WF070 13mm*50m/巻（76巻/cs）,,001,723145,1
S723145D00103,WF070 18mm*50m/巻（52巻/cs）,,001,723145,1
S723145D00104,WF070-1050 20m,,001,723145,1
S723155D00101,10H PSﾄﾚｰ,,001,723155,1
S723155D00102,ｽﾞﾒﾝﾎﾙﾀﾞｰ(480枚最低ﾛｯﾄ),,001,723155,1
S730015D00101,435x385x230 30箱 (HSCP-1H-S-12)120kg,,001,730015,1
S730015D00201,435x385x230 30箱 (HSCP-3H-S-12)60kg,,002,730015,1
S730015D00301,435x385x230 33箱 (HSCP-5H-S-12)165kg,,003,730015,1
S730015D00302,435x385x230 34箱 (HSCP-5H-S-12)170kg,,003,730015,1
S730015D00401,435x385x230 33箱 (HSCP-5HN-S-12)198k,,004,730015,1
S730015D00402,435x385x230 34箱 (HSCP-5HN-S-12)204k,,004,730015,1
S730015D00501,435x385x230 33箱 (HSCP-7H-S-12)165kg,,005,730015,1
S730015D00502,435x385x230 34箱 (HSCP-7H-S-12)170kg,,005,730015,1
S730015D00601,420x420x250 　　 (HSCS-5-S-12),,006,730015,1
S730015D00701,550x420x250 33箱 (HSCS-8-S-12)264kg,,007,730015,1
S730015D00702,550x420x250 34箱 (HSCS-8-S-12)272kg,,007,730015,1
S730015D00801,550x420x250 25箱 (HSCS-6-S-12)150kg,,008,730015,1
S730036I00101,1tﾓｰﾄﾙﾌﾞﾛｯｸ定期点検,,001,730036,1
S730036I00102,ﾜｰｸﾀﾜｰ経費,,001,730036,1
S730036I00103,出張交通費,,001,730036,1
S730036I00104,天井ｸﾚｰﾝ定期点検,,001,730036,1
S730036I00105,諸経費,,001,730036,1
S730105D00102,年末割増量　30%,,001,760105,1
S730145D00101,レンタカー,,000,730145,1
S730145D00103,車検(24ヶ月)点検一式,式,001,730145,1
S730155D00101,ｱｲﾄｽGﾊﾟｰT/C着働楽長袖ﾌﾞﾙｿﾞﾝ　6460,着,001,730155,1
S730155D00102,股下直し代,,001,730155,1
S730155D00103,JL-6260　ﾘﾐｯﾄ　ｼﾞｬｹｯﾄ　ﾊﾟｰﾌﾟﾙ,,001,730155,1
S730155D00104,ﾘﾐｯﾄ　半袖ｼﾞｬｹｯﾄ　SL-934　ﾗｲﾄｸﾞﾘｰﾝ,,001,730155,1
S730155D00105,自重堂　安全靴SﾌﾞﾗｯｸxﾚｯﾄﾞS8051ｽﾆｰｶｰ,,001,730155,1
S730155D00106,ｱｲﾄｽｾｰﾌﾃｨｼｭｰｽﾞ　BK/RED51622　23.5cm,,001,730155,1
S730155D00107,ｱｲﾄｽWｶｰｺﾞPT/C着働楽ｶｰｺﾞ,,001,730155,1
S730155D00108,柴垣商店綿軍手純綿ｺﾞﾑ入軍手　茶口103,,001,730155,1
S730155D00109,自重堂 52200 ｼﾞｬﾝﾊﾟｰ ﾌﾞﾗｯｸ,,001,730155,1
S730155D00110,刺繍代(ﾏｰｸ+名前),,001,730155,1
S730155D00111,自重堂 52202 ﾉｰﾀｯｸｶｰｺﾞ ﾌﾞﾗｯｸ,,001,730155,1
S730155D00201,自重堂 71000 ｼﾞｬﾝﾊﾞｰ ｼｯｸﾌﾞﾗｯｸ,,002,730155,1
S730155D00202,自重堂 71002 ｶｰｺﾞﾊﾟﾝﾂ ｼｯｸﾌﾞﾗｯｸ,,002,730155,1
S731015D00101,HLP-C,kg,001,731015,1
S732051D00101,ｼｱﾉﾎﾞﾝﾄﾞ RPX 50g　(20個最少LOT),,001,732051,1
S732065D00101,A-12 1150x240x140　※使用しない,,001,732065,1
S732065D00102,A-6 1550x240x140,,001,732065,1
S732065D00201,K-1(W)2270x160x95,,002,732065,1
S732065D00301,LDPEﾁｭｰﾌﾞ0.05x350x500,,003,732065,1
S732065D00401,M-10 440x440x440,,004,732065,1
S732065D00402,M-11(S)600x600x280,,004,732065,1
S732065D00403,M-6 415x280x280,,004,732065,1
S732065D00501,NO.507 10X100,,005,732065,1
S732065D00601,OPPﾃｰﾌﾟ ﾆﾁﾊﾞﾝ 50x50(透明) #640-PF,,006,732065,1
S732065D00602,OPPﾃｰﾌﾟ黒 50x100,,006,732065,1
S732065D00701,PEﾁｭｰﾌﾞｶｾ巻 0.05x150x500,,007,732065,1
S732065D00801,ｸﾗﾌﾄﾃｰﾌﾟ#228 50x50 緑,,008,732065,1
S732065D00901,ｸﾗﾌﾄ紙 850x2000 (包装紙),,009,732065,1
S732065D00902,ｸﾗﾌﾄ紙 900x3000,,009,732065,1
S732065D01001,ｹｰｽ　2400x195x120 C5Wf 184,枚,010,732065,1
S732065D01101,ｽﾎﾟｲﾗｰ用(W)560x370x270,,011,732065,1
S732065D01201,使用ｼﾅｲ,,012,732065,1
S732065D01301,ﾅｲｽﾃｰﾌﾟ50x1000 #50 (OSﾃｰﾌﾟ),,013,732065,1
S732065D01401,ﾆﾁﾊﾞﾝｾﾛﾃｰﾌﾟ 18x35 #405,,014,732065,1
S732065D01501,ﾍｲｺｰﾎﾟﾘ袋 No9. 03x150x250,,015,732065,1
S732065D01601,大型ﾔｯｺ 3140x180x115,,016,732065,1
S732065D01701,大型筒ｹｰｽ 3140x180x100 ｸﾘﾔﾏ3m,,017,732065,1
S732065D01801,使用不可 布ﾃｰﾌﾟ ﾆﾁﾊﾞﾝ 50x25,,018,732065,1
S732075D00101,PC透明ｼｰﾄ(NF-2000) 0.8×165×1000,枚,001,732075,1
S732075D00102,PC透明ｼｰﾄ(NF-2000) 0.8×200×1000,枚,001,732075,1
S732075D00301,HDPEｼｰﾄ 0.5×335×1000,枚,003,732075,1
S732075D00501,PP N 板 5x1000X1000 (153幅用),枚,005,732075,1
S732075D00502,PP-N 板 5x 500x1000 (94幅用),枚,005,732075,1
S732075D00503,PP板 5.0×500×1000,枚,005,732075,1
S732075D00601,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-150-30,枚,006,732075,1
S732075D00602,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-40-15,枚,006,732075,1
S732075D00603,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-200-30,枚,006,732075,1
S732075D00604,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-200-30 ｱﾅ,枚,006,732075,1
S732075D00605,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-200-40,枚,006,732075,1
S732075D00606,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-200-40 ｱﾅ,枚,006,732075,1
S732075D00607,ｱｸﾘﾙﾌﾟﾚｰﾄ T3-200-30,枚,006,732075,1
S732075D00608,ｱｸﾘﾙﾌﾟﾚｰﾄ T3-200-30 ｱﾅ,枚,006,732075,1
S732075D00609,ｱｸﾘﾙﾌﾟﾚｰﾄ T3-200-40,枚,006,732075,1
S732075D00610,ｱｸﾘﾙﾌﾟﾚｰﾄ T3-200-40 ｱﾅ,枚,006,732075,1
S732075D00612,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-150-30 ｱﾅ,枚,006,732075,1
S732075D00615,使用しない,枚,006,732075,1
S732075D00616,ｱｸﾘﾙﾌﾟﾚｰﾄ T3-150-30,枚,006,732075,1
S732075D00618,ｱｸﾘﾙﾌﾟﾚｰﾄ T3-150-30 ｱﾅ,枚,006,732075,1
S732075D00619,使用しない,,006,732075,1
S732075D00620,ｱｸﾘﾙﾌﾟﾚｰﾄ T2-100-20,枚,006,732075,1
S732075D00701,ﾃｽﾄ釦ｶﾞｰﾄﾞ(ｱｸﾘﾙｸﾞﾚｰ)GD100裏ﾃｰﾌﾟ付,,007,732075,1
S732075D00702,ﾃｽﾄ釦ｶﾞｰﾄﾞ(ｱｸﾘﾙｸﾞﾚｰ)GD225裏ﾃｰﾌﾟ付,,007,732075,1
S732081D00101,000570 TS272 小箱ｼｰﾙ,枚,001,732081,1
S732081D00102,大箱ﾗﾍﾞﾙ(無償支給品),枚,001,732081,1
S733056I00101,糸入りｸﾚｰﾌﾟ紙,巻,001,733056,1
S734016I00101,SPV-363ﾄｳﾒｲ 24*100 次回単価確認,巻,001,734016,1
S734016I00102,SPV-C-100 ﾄｳﾒｲ 22*100,個,001,734016,1
S734016I00103,SPV-C-100 ﾄｳﾒｲ 45*100,巻,001,734016,1
S734031D00101,3Mｱｸﾘﾙﾌｫｰﾑ GT7108(t0.8)5x23 Lot1800,個,001,734031,1
S734031D00201,3Mｱｸﾘﾙﾌｫｰﾑ GT7108(t0.8)5x23 Lot10800,個,002,734031,1
S734055B00101,PC-500S用 刃受け台,ｾｯﾄ,001,734055,1
S734072D00101,SME-55F-ﾎﾜｲﾄ(発砲),,001,734072,1
S734072D00201,AES-SK50-MW (023383),,002,734072,1
S734072D00202,AES-SK50 ｸﾛ (930229),,002,734072,1
S734072D00203,AES-SK50 ｱｲﾎﾞﾘｰ(IVR)023884,,002,734072,1
S734072D00204,AES-SK50 081947　ﾌﾞﾗｳﾝ,,002,734072,1
S734072I00101,SK-50 023383 ﾐﾙｷｰﾎﾜｲﾄ,ｋｇ,001,734072,1
S734072I00102,SK-50 023884 ｱｲﾎﾞﾘｰ,ｋｇ,001,734072,1
S734072I00103,SK-50 081947 ﾌﾞﾗｳﾝ,ｋｇ,001,734072,1
S734072I00104,SK-50 930229 ﾌﾞﾗｯｸ,ｋｇ,001,734072,1
S734072I00105,SK-50 HUA2540A ｼｬｲﾝｸﾞﾚｰ,ｋｇ,001,734072,1
S734106I00101,ｷｼﾚﾝ 特級 15kg,ｋｇ,001,734106,1
S734106I00102,ﾌｫﾙﾃｸﾀｰⅡ(ｴﾀﾉｰﾙ) 15kg,缶,001,734106,1
S734106I00103,塩化すず(Ⅱ)ニ水和物 純正1級25g,本,001,734106,1
S734106I00104,硝酸銀 1級 25g,本,001,734106,1
S734115D00101,ｽﾞﾒﾝﾎﾙﾀﾞｰ用裏表粘着付ﾃｰﾌﾟ1.0x10x331,,001,734115,1
S734166I00101,信越ｼﾘｺｰﾝ KM-785 15kg,缶,001,734166,1
S734181D00101,ｱﾙﾃｺｼﾞｪﾙ10g(ALTCJ-10) 100個入り,,001,734181,1
S734181D00201,FBH01　加工資材,,002,734181,1
S734181D00202,FBH02　加工資材,,002,734181,1
S734181D00203,FBH04　加工資材,,002,734181,1
S734181D00204,FBM02　加工資材,,002,734181,1
S734181D00205,FBM04　加工資材,,002,734181,1
S734181D00206,FBM01　加工資材,,002,734181,1
S734206B00101,HI-BUSE丸ﾊﾟｯﾄ 320φ,枚,001,734206,1
S734206B00102,HI-BUSE丸ﾊﾟｯﾄ 330φ,枚,001,734206,1
S734206B00103,HI-BUSE丸ﾊﾟｯﾄ抜型代,,001,734206,1
S734206B00104,HI-BUSE段ﾎﾞｰﾙ 330*330*250,枚,001,734206,1
S734206B00105,HI-BUSE段ﾎﾞｰﾙ印版代,,001,734206,1
S734206B00106,HI-BUSE丸ﾊﾟｯﾄ 330φ 保護材付き,枚,001,734206,1
S734206B00201,防火ﾃｰﾌﾟ用 外箱 620x310x275/200枚,,002,734206,1
S734206B00202,防火ﾃｰﾌﾟ用 Z仕切り 845x300x265/200枚,,002,734206,1
S734206I00101,防火ﾃｰﾌﾟ用 外箱 620x310x275/200枚,,001,734206,1
S734206I00102,防火ﾃｰﾌﾟ用 Z仕切り 845x300x265/200枚,,001,734206,1
S734215D00101,EMB-4115,,001,734215,1
S734215D00201,SPEM-8E-637,,002,734215,1
S734215D00301,JF-121N,,003,734215,1
S734225D00101,PETﾄﾘｺｯﾄ1150（c/#131）幅175mmLOT300m,,001,734225,1
S734225D00102,PETﾄﾘｺｯﾄ1150（c/#108）幅175mmLOT300m,,001,734225,1
S734225D00201,ﾊﾞｯｸﾊｰﾌEF550(T397) 幅175mmLOT500m,,002,734225,1
S734245D00101,ｶﾐｿﾘ刃 小 (10枚入),,001,734245,1
S740045D00101,ｷｬｯﾌﾟφ34x23Lx1.5T 黄,個,001,740045,1
S740045I00101,ｷｬｯﾌﾟφ13x15Lx1T 黒 (ﾛｯﾄ2000個),個,001,740045,1
S740045I00102,ｷｬｯﾌﾟφ17x18Lx1T 青 (ﾛｯﾄ2000個),個,001,740045,1
S740045I00103,ｷｬｯﾌﾟφ21x22Lx1T 黒 (ﾛｯﾄ1000個),個,001,740045,1
S740045I00104,ｷｬｯﾌﾟφ30x22Lx1.5T 青 (ﾛｯﾄ500個),個,001,740045,1
S740045I00105,ｷｬｯﾌﾟφ9.5x12Lx1T 青 (ﾛｯﾄ2000個),個,001,740045,1
S740065D00101,剥離用ﾌｨﾙﾑ OPP50 13x1000m(IH用),,001,740065,1
S740065D00102,剥離用ﾌｨﾙﾑ OPP50 1000mx72巻(IH用),,001,740065,1
S740075D00101,運賃1050x120x140 6kg 50箱,車,001,740075,1
S740075D00102,運賃(ﾄｳﾘ)ﾊﾊﾞｷ (2100x136x64),車,001,740075,1
S740075D00103,運賃(ﾄｳﾘ)ﾓｰﾙ (2100x96x85),車,001,740075,1
S740075D00104,運賃(ｲﾅﾊﾞ北港),車,001,740075,1
S740075D00105,運賃(ﾕｱｻ化成→のぞみ工房)軽ﾄﾗｯｸ,車,001,740075,1
S740075D00106,運賃(ｼﾝｺｰ 2t車 ),車,001,740075,1
S740075D00108,運賃(南港ﾜﾝﾜｰﾄﾞ),車,001,740075,1
S740075D00109,運賃(ﾜﾝﾜｰﾄﾞ南港)OT-1 50m巻 1巻/10kg,巻,001,740075,1
S740075D00110,運賃(ﾜﾝﾜｰﾄﾞ南港)OT-2 100m巻 1巻/10kg,巻,001,740075,1
S740075D00111,運賃(ﾜﾝﾜｰﾄﾞ南港)OT-4 1.4m,巻,001,740075,1
S740075D00112,運賃(ﾜﾝﾜｰﾄﾞ南港)OT-4 1.7m 10.4kg,巻,001,740075,1
S740075D00113,運賃(東洋ｱﾙﾐ→栄光電子工業),箱,001,740075,1
S740075D00114,運賃(住化農業資材→OST物流),箱,001,740075,1
S740095D00101,ﾊﾟｲﾌﾟ 6x8x1250 白,本,001,740095,1
S741026I00101,架橋ﾎﾟﾘ粉砕･ﾀﾞﾝｺﾞ買取分,式,001,741026,1
S741035D00101,ﾃｸﾉﾒﾙﾄ PS9510 (ﾛｯﾄ:100kg～),kg,001,741035,1
S741035I00101,ALADDIN ｽﾊﾟｲﾀﾞｰｶﾞｰﾄﾞ,kg,001,741035,1
S741035I00103,ﾀﾞｲｱﾐﾄﾞ L2121W　ﾅﾁｭﾗﾙ,kg,001,741035,1
S741035I00104,ﾃｸﾉﾒﾙﾄ PS9510 (ﾛｯﾄ:100kg～)石狩入れ,kg,001,741035,1
S741062I00101,ARINIXⅡ NIXAM410,ｋｇ,001,741062,1
S741062I00201,住友3M VHBﾃｰﾌﾟ Y4945 15W*11M,巻,002,741062,1
S741066B00104,印紙代,,001,741066,1
S741066B00108,自賠責保険,,001,741066,1
S741066B00109,重量税,,001,741066,1
S741066B00110,点検,,001,741066,1
S741066B00113,保安確認検査,,001,741066,1
S741066B00114,法定24ヵ月点検,,001,741066,1
S741066I00101,ｵｲﾙ･ｸﾞﾘｽ,,001,741066,1
S741066I00102,ｸﾞﾘｰｽｱｯﾌﾟ,,001,741066,1
S741066I00103,ﾊﾞｯﾃﾘｰｴｷ 18L,,001,741066,1
S741066I00105,基準局報告書類及び標章代,,001,741066,1
S741066I00106,月次点検,,001,741066,1
S741066I00107,産業廃棄部処理代行料,,001,741066,1
S741066I00111,特定自主検査作業,,001,741066,1
S741066I00112,部品代,,001,741066,1
S741086B00101,YKK AP E00 完成品倉庫 JRｺﾝﾃﾅ,基,001,741086,1
S741086B00102,YKK AP E00 完成品倉庫 ｱﾛｰ便,基,001,741086,1
S741086B00115,保険料,,001,741086,1
S741086B00116,膨張性黒鉛原料運賃(大阪→美唄)ｺﾝﾃﾅ,基,001,741086,1
S741086I00101,ｱﾌﾟﾚ 亀田郡七飯町行き(次回単価確認),基,001,741086,1
S741086I00102,ｺｽﾓﾄﾗﾝｽ 座間倉庫行き(次回単価確認),基,001,741086,1
S741086I00103,ｼｬﾉﾝ相知工場行き,基,001,741086,1
S741086I00105,岡山県真庭市(落合地域総合ｾﾝﾀｰ),基,001,741086,1
S741086I00106,割増運賃(待機時間料金)30分Over,基,001,741086,1
S741086I00107,割増運賃(冬期作業料金)A地区,基,001,741086,1
S741086I00108,割増運賃(冬期作業料金)B地区(東北),基,001,741086,1
S741086I00109,岩手県紫波郡(三菱･ﾗｲﾌｻﾎﾟｰﾄ),基,001,741086,1
S741086I00110,原田ﾄﾚｰﾃﾞｨﾝｸﾞ 島根県松江市(単価ｶｸﾆﾝ,基,001,741086,1
S741086I00111,神奈川県厚木市(ﾈﾎﾟﾝ) ﾊﾟﾚｯﾄ出荷,基,001,741086,1
S741086I00112,神奈川県厚木市(ﾈﾎﾟﾝﾖﾘ集荷)ﾊﾟﾚｯﾄ(ｶｸﾆﾝ,基,001,741086,1
S741086I00113,東北ｼｬﾉﾝ行き,基,001,741086,1
S741086I00114,徳島ｼﾅｼﾞｰﾃｯｸ行き,基,001,741086,1
S741086I00117,鈴与(株)浜松支店行き,基,001,741086,1
S741086I00118,共和ｺﾞﾑ㈱ 栃木営業所行,基,001,741086,1
S741086I00119,㈱栗本鐵工所 古河工場行,基,001,741086,1
S741086I00120,是則運輸倉庫 阪神団地,基,001,741086,1
S741086I00121,ｳｨﾝｸﾘﾝ(新ｹﾐ)引取 帯広 ﾄﾗｯｸ混載輸送,台,001,741086,1
S741101D00101,ﾊｲﾎﾞﾝXH005-6YB 10kg,kg,001,741101,1
S741101D00102,ﾊｲﾎﾞﾝ9955 20KG,kg,001,741101,1
S741112I00101,PFS-D1020 ｺｰﾅｰｶｯﾄ用,本,001,741112,1
S741112I00102,PFS-D1520 ｺｰﾅｰｶｯﾄ用,本,001,741112,1
S741112I00103,PFS-D2520 ｺｰﾅｰｶｯﾄ用,本,001,741112,1
S741145D00101,年間登録維持料,,001,741145,1
S741145D00102,審査料,,001,741145,1
S741145D00103,定額交通費,,001,741145,1
S741145I00101,登録維持料,,001,741145,1
S741152I00101,ｴｸｽﾊﾟﾝｾﾙ(930)MB120,ｋｇ,001,741156,1
S741182I00101,ﾐｼﾝ糸 (DS-5Ⅱ) V20/6 (白) 1㎏巻,本,001,741186,1
S744015D00101,ｲﾝﾗｲﾝﾌｨﾙﾀｰ 90°.006,,001,744015,1
S744015D00102,1095703 ｷｯﾄ REPL MODULE MINIBLUE2BAS,PC,001,744015,1
S744015D00103,ｻﾀｰﾝﾉｽﾞﾙ 322012 012X.050 BR GRN&PUR,PC,001,744015,1
S744021D00101,95Lｼﾙｷｰ刃（5枚）,枚,001,744025,1
S744032D00101,ｷﾋﾞﾄﾝTR575(ﾆ色ｺｰﾅｰ用試作) *,,001,744021,1
S744032D00201,ｻﾝﾄｯｸｽRW82#70 15x480m,,002,744021,1
S744032D00301,ｼﾘｺﾝ金具焼付 WS-20LT-TB,,003,744021,1
S750012I00101,ﾌﾛﾛｻｰﾌ FG-3030TH-8.0,ｋｇ,001,750016,1
S750025D00100,ｸﾞﾘｯﾌﾟﾍﾞﾙﾄ700H300,本,001,790025,1
S750055D00101,月極ｺﾝｻﾙﾃｨﾝｸﾞ料(ｱｲｺﾐｭﾆｭｹｰｼｮﾝｽﾞ),,001,750055,1
S750055D00201,その他(ｱｲｺﾐｭ),,002,750055,1
S750055D00301,交通費立替金(ｱｲｺﾐｭﾆｭｹｰｼｮﾝ),,003,750055,1
S750055D00401,相談（ｱｲｺﾐｭ）,,004,750055,1
S750091D00100,ﾊﾟﾅﾋﾟｰﾙ NP38A(0.031N) 12x200m(80巻),巻,001,750091,1
S750112I00101,ﾏｽﾀﾊﾞｯﾁ DB14-28-7569 ﾚﾌﾞﾘｶﾛｰｾﾞｸﾞﾚｰ,kg,001,750112,1
S750112I00201,消音樹脂材用ABS CHIMNEI PA-757,kg,002,750112,1
S750112I00301,6mm Sｺｰﾅｰ,個,003,750112,1
S750112I00401,12㎜ Kｺｰﾅｰ ﾌﾞﾛﾝｽﾞ 7D5750,個,004,750112,1
S750112I00402,12㎜ Kｺｰﾅｰ ｱｲﾎﾞﾘｰ OD7960 1000個~,個,004,215001,1
S750112I00501,12㎜ Sｺｰﾅｰ 9000個/回 NAのみ,個,005,750112,1
S751015D00101,500S用替刃（57×18×t=0.6）（20枚SET,SET,001,751015,1
S751045D00101,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK12P_紙,枚,001,751045,1
S751045D00102,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK16P(1000ﾛｯﾄ)_紙,枚,001,751045,1
S751045D00103,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK4P_紙,,001,751045,1
S751045D00104,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK6P_紙,,001,751045,1
S751045D00105,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK8P_紙,,001,751045,1
